57	52	46	89	100	15	66	29	23
57	52	44	89	37	66	6	29	48
57	52	40	89	51	60	11	29	39
57	52	50	89	77	37	19	29	29
57	52	41	89	74	55	18	29	36
57	52	47	89	100	17	75	29	11
57	52	51	89	100	23	60	29	24
57	52	58	89	68	60	16	29	33
57	52	27	89	61	58	10	29	41
57	52	48	89	97	13	74	29	19
57	52	60	89	53	55	10	29	36
57	46	44	100	37	94	5	23	48
57	46	40	100	51	57	17	23	39
57	46	50	100	77	60	24	23	29
57	46	41	100	74	68	15	23	36
57	46	47	100	100	27	57	23	11
57	46	51	100	100	51	31	23	24
57	46	58	100	68	65	17	23	33
57	46	27	100	61	76	12	23	41
57	46	48	100	97	48	28	23	19
57	46	60	100	53	77	11	23	36
57	44	40	37	51	26	26	48	39
57	44	50	37	77	9	86	48	29
57	44	41	37	74	16	49	48	36
57	44	47	37	100	5	70	48	11
57	44	51	37	100	4	92	48	24
57	44	58	37	68	4	60	48	33
57	44	27	37	61	12	48	48	41
57	44	48	37	97	3	83	48	19
57	44	60	37	53	2	50	48	36
57	40	50	51	77	2	83	39	29
57	40	41	51	74	17	15	39	36
57	40	47	51	100	3	84	39	11
57	40	51	51	100	6	71	39	24
57	40	58	51	68	18	34	39	33
57	40	27	51	61	6	3	39	41
57	40	48	51	97	14	69	39	19
57	40	60	51	53	6	29	39	36
57	50	41	77	74	62	11	29	36
57	50	47	77	100	19	70	29	11
57	50	51	77	100	17	72	29	24
57	50	58	77	68	38	25	29	33
57	50	27	77	61	65	10	29	41
57	50	48	77	97	26	54	29	19
57	50	60	77	53	78	5	29	36
57	41	47	74	100	4	80	36	11
57	41	51	74	100	14	68	36	24
57	41	58	74	68	18	38	36	33
57	41	27	74	61	24	4	36	41
57	41	48	74	97	12	74	36	19
57	41	60	74	53	37	13	36	36
57	47	51	100	100	60	24	11	24
57	47	58	100	68	82	9	11	33
57	47	27	100	61	97	0	11	41
57	47	48	100	97	61	31	11	19
57	47	60	100	53	94	3	11	36
57	51	58	100	68	82	4	24	33
57	51	27	100	61	61	1	24	41
57	51	48	100	97	36	51	24	19
57	51	60	100	53	88	5	24	36
57	58	27	68	61	0	3	33	41
57	58	48	68	97	4	88	33	19
57	58	60	68	53	6	3	33	36
57	27	48	61	97	3	84	41	19
57	27	60	61	53	10	9	41	36
57	48	60	97	53	99	0	19	36
58	47	60	37	42	9	64	40	29
58	47	48	37	59	19	31	40	37
58	47	50	37	6	42	3	40	44
58	47	57	37	64	8	36	40	35
58	47	34	37	66	11	45	40	33
58	47	52	37	96	4	77	40	20
58	47	51	37	62	11	48	40	32
58	47	46	37	68	15	60	40	28
58	60	48	42	59	81	3	29	37
58	60	50	42	6	100	0	29	44
58	60	57	42	64	64	15	29	35
58	60	34	42	66	57	12	29	33
58	60	52	42	96	21	58	29	20
58	60	51	42	62	66	18	29	32
58	60	46	42	68	33	42	29	28
58	48	50	59	6	39	5	37	44
58	48	57	59	64	21	28	37	35
58	48	34	59	66	14	35	37	33
58	48	52	59	96	8	78	37	20
58	48	51	59	62	8	56	37	32
58	48	46	59	68	16	59	37	28
58	50	57	6	64	0	51	44	35
58	50	34	6	66	0	55	44	33
